id, street, neighbourhood, zipcode, smart_location, is_location_exact, property_type, room_type, accommodates, bedrooms, beds, price
19306275, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", D01 X9W4, Dublin 1; Ireland, t, Apartment, Entire home/apt, 6, 2, 4, 450.00
19306436, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Other, Private room, 2, 1, 1, 45.00
19307909, Dublin; County Dublin; Ireland, Riverston Abbey, , Dublin; Ireland, f, House, Private room, 4, 2, 2, 50.00
19314495, Drumcondra; County Dublin; Ireland, Drumcondra, D03 YA66, Drumcondra; Ireland, t, Apartment, Entire home/apt, 6, 2, 3, 71.00
19314538, Dublin 8; County Dublin; Ireland, The Liberties, D08 F5F7, Dublin 8; Ireland, t, Townhouse, Entire home/apt, 3, 2, 3, 171.00
19319225, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 75.00
19322054, Dublin; County Dublin; Ireland, , A96 R291, Dublin; Ireland, t, House, Entire home/apt, 8, 4, 5, 197.00
19322186, Malahide; County Dublin; Ireland, , K36 HV21, Malahide; Ireland, t, House, Private room, 2, 1, 2, 42.00
19323781, Inchicore; County Dublin; Ireland, Inchicore, D08 EHF1, Inchicore; Ireland, t, Townhouse, Private room, 3, 3, 4, 100.00
19326178, Dublin; County Dublin; Ireland, Kilmainham, D08 EHF1, Dublin; Ireland, t, Townhouse, Private room, 2, 1, 2, 50.00
19330225, Beaumont; County Dublin; Ireland, Artane, D05 HF29, Beaumont; Ireland, t, House, Entire home/apt, 6, 3, 3, 200.00
19334264, Dublin; County Dublin; Ireland, The Liberties, D08 E0H4, Dublin; Ireland, f, House, Entire home/apt, 3, 2, 2, 180.00
19337728, Castleknock; Dublin; Ireland, Castleknock, , Castleknock; Ireland, f, House, Private room, 3, 1, 2, 49.00
19337881, Inchicore; County Dublin; Ireland, Inchicore, D08 EHF1, Inchicore; Ireland, t, Townhouse, Private room, 2, 1, 1, 55.00
19339722, Dublin 1; County Dublin; Ireland, City Centre, D01 K856, Dublin 1; Ireland, t, Apartment, Private room, 2, 1, 1, 50.00
19357594, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 75.00
19358735, Dublin; County Dublin; Ireland, Rialto, D08 E191, Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 2, 160.00
19358994, Saggart ; County Dublin; Ireland, , None, Saggart ; Ireland, f, Apartment, Entire home/apt, 6, 2, 3, 250.00
19359917, Dublin 8; County Dublin; Ireland, The Liberties, D08 E4C2, Dublin 8; Ireland, t, Cabin, Private room, 2, 1, 1, 150.00
19362313, Skerries; County Dublin; Ireland, , K34 R688, Skerries; Ireland, f, House, Entire home/apt, 6, 0, 3, 88.00
19363144, Dublin; County Dublin; Ireland, East Wall, , Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 70.00
19373387, Santry; County Dublin; Ireland, Santry, , Santry; Ireland, f, Apartment, Private room, 2, 1, 1, 45.00
19378600, Donnybrook; County Dublin; Ireland, Ballsbridge, , Donnybrook; Ireland, f, Apartment, Private room, 1, 1, 1, 80.00
19381919, County Dublin; County Dublin; Ireland, Donnycarney, , County Dublin; Ireland, f, House, Private room, 1, 1, , 25.00
19382740, Dublin 6; County Dublin; Ireland, Ranelagh and Rathmines, D06 Y302, Dublin 6; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 120.00
19384837, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 50.00
19386325, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 2, 80.00
19386529, Dublin; County Dublin; Ireland, Old City, A96 NW25, Dublin; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 109.00
19386579, Ballymadrough; Donabate; Dublin Airport; Ireland, , K36 PW84, Ballymadrough; Donabate; Ireland, t, House, Private room, 2, 1, 1, 40.00
19395163, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 1, 2, 110.00
19395195, Beaumont; County Dublin; Ireland, Beaumont, D09 P28D, Beaumont; Ireland, t, House, Private room, 2, 1, 1, 45.00
19399148, Dublin; County Dublin; Ireland, Grafton Street/St. Stephens Green, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 120.00
19399562, Dublin; County Dublin; Ireland, "North City Central/OConnell Street", , Dublin; Ireland, f, Condominium, Private room, 2, 1, 1, 60.00
19405215, Dublin 2; County Dublin; Ireland, Georgian Quarter, D02 A720, Dublin 2; Ireland, t, House, Entire home/apt, 6, 3, 3, 400.00
19407951, Dublin 14; County Dublin; Ireland, Dundrum, D14 W663, Dublin 14; Ireland, t, House, Private room, 2, 1, 2, 42.00
19409572, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 40.00
19412604, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 120.00
19420074, Dublin 6; County Dublin; Ireland, Ranelagh and Rathmines, , Dublin 6; Ireland, t, Apartment, Entire home/apt, 8, 3, 4, 275.00
19421079, Dublin 4; County Dublin; Ireland, Docklands, , Dublin 4; Ireland, t, Apartment, Private room, 2, 1, 1, 70.00
19422258, Dublin 14; County Dublin; Ireland, Ardilea, D14 N6W8, Dublin 14; Ireland, t, House, Entire home/apt, 8, 6, 7, 285.00
19422708, Dublin; County Dublin; Ireland, , , Dublin; Ireland, t, House, Entire home/apt, 4, 2, 2, 98.00
19422750, Inchicore; County Dublin; Ireland, Inchicore, D08 X5R9, Inchicore; Ireland, t, House, Private room, 2, 1, 1, 80.00
19422825, Swords; County Dublin; Ireland, , K67 D218, Swords; Ireland, t, House, Private room, 2, 1, 1, 69.00
19423231, Dublin 7; Contae Bhaile Átha Cliath; Ireland, Stoneybatter/Arbour Hill, D07 AF43, Dublin 7; Ireland, t, House, Entire home/apt, 2, 0, 1, 60.00
19423590, Dublin 7; Contae Bhaile Átha Cliath; Ireland, City Centre, D07 AF43, Dublin 7; Ireland, t, House, Entire home/apt, 2, 0, 1, 45.00
19424903, Dublin; County Dublin; Ireland, The Liberties, , Dublin; Ireland, f, Apartment, Shared room, 1, 1, 1, 14.00
19425524, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", , Dublin 1; Ireland, t, Apartment, Entire home/apt, 4, 1, 2, 130.00
19425946, Dublin 14; County Dublin; Ireland, Dundrum, D14 YT28, Dublin 14; Ireland, t, House, Entire home/apt, 4, 2, 2, 147.00
19429368, Dublin; County Dublin; Ireland, Ranelagh and Rathmines, , Dublin; Ireland, f, Loft, Entire home/apt, 2, 1, 1, 85.00
19432011, Dublin; County Dublin; Ireland, Kilmainham, , Dublin; Ireland, f, Townhouse, Entire home/apt, 8, 3, 5, 200.00
19434580, Dublin 2; County Dublin; Ireland, Grafton Street/St. Stephens Green, D02 PN30, Dublin 2; Ireland, t, Apartment, Private room, 2, 1, 1, 48.00
19436958, Dublin 15; County Dublin; Ireland, , D15 C7R0, Dublin 15; Ireland, t, Bed and breakfast, Shared room, 8, 1, 8, 50.00
19444928, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 100.00
19445657, Dublin 7; Contae Bhaile Átha Cliath; Ireland, City Centre, D07 AF43, Dublin 7; Ireland, t, House, Private room, 3, 1, 3, 75.00
19446483, Dublin 6; County Dublin; Ireland, Ranelagh and Rathmines, D06 H3C4, Dublin 6; Ireland, t, House, Private room, 3, 1, 3, 49.00
19447157, Dublin 4; County Dublin; Ireland, Ballsbridge, D04 X9A0, Dublin 4; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 150.00
19447918, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, Apartment, Entire home/apt, 2, 1, 1, 112.00
19448250, Dublin; County Dublin; Ireland, Donnybrook, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 3, 119.00
19449737, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, f, Apartment, Entire home/apt, 2, 1, 2, 120.00
19449877, Dublin; County Dublin; Ireland, Portobello, , Dublin; Ireland, f, Townhouse, Entire home/apt, 2, 1, 1, 67.00
19451360, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Entire home/apt, 6, 2, 3, 179.00
19452296, Dublin 4; County Dublin; Ireland, Ballsbridge, D04 N2R8, Dublin 4; Ireland, t, Apartment, Entire home/apt, 6, 3, 3, 220.00
19452841, Dublin 8; County Dublin; Ireland, Portobello, D08 R1X8, Dublin 8; Ireland, t, Guesthouse, Entire home/apt, 2, 1, 1, 85.00
19454124, Dublin; County Dublin; Ireland, Phoenix Park and Surrounds, , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 1, 2, 110.00
19465304, Drumcondra; County Dublin; Ireland, Ballybough, D03 R702, Drumcondra; Ireland, t, Cabin, Entire home/apt, 5, 2, 2, 400.00
19469186, Dublin; County Dublin; Ireland, Phoenix Park and Surrounds, , Dublin; Ireland, f, House, Private room, 2, 1, 1, 50.00
19470563, Blackrock; County Dublin; Ireland, Blackrock, A94 X635, Blackrock; Ireland, t, Townhouse, Entire home/apt, 4, 2, 3, 145.00
19475010, Dublin; County Dublin; Ireland, Santry, , Dublin; Ireland, f, Condominium, Private room, 2, 1, 1, 40.00
19484300, Dublin 8; County Dublin; Ireland, Old City, D08 P5P0, Dublin 8; Ireland, t, Townhouse, Private room, 5, 3, 3, 69.00
19485467, Malahide; County Dublin; Ireland, , K36 EC99, Malahide; Ireland, t, House, Private room, 2, 1, 1, 65.00
19485835, Dublin 1; County Dublin; Ireland, City Centre, D01 XY44, Dublin 1; Ireland, t, House, Private room, 3, 1, 2, 60.00
19492912, Dublin; County Dublin; Ireland, Ranelagh and Rathmines, , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 40.00
19493925, Dublin; County Dublin; Ireland, Stoneybatter/Arbour Hill, , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 40.00
19495100, Dublin 1; County Dublin; Ireland, City Centre, D01 XY44, Dublin 1; Ireland, t, House, Private room, 2, 1, 2, 60.00
19495645, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", D01 XY44, Dublin 1; Ireland, t, House, Private room, 3, 1, 3, 60.00
19502504, Dublin; County Dublin; Ireland, Kilmainham, , Dublin; Ireland, f, Apartment, Entire home/apt, 2, 1, 2, 80.00
19503088, Inchicore; County Dublin; Ireland, Inchicore, D08 X5R9, Inchicore; Ireland, t, House, Private room, 1, 1, 1, 45.00
19504300, Dublin 3; County Dublin; Ireland, Fairview, D03 R6H3, Dublin 3; Ireland, t, House, Entire home/apt, 6, 3, 3, 175.00
19509379, Dublin 7; County Dublin; Ireland, Cabra, D07 K1H5, Dublin 7; Ireland, t, House, Private room, 2, 1, 1, 40.00
19514337, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, House, Private room, 2, 1, 1, 80.00
19514520, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 250.00
19520689, Dublin 4; County Dublin; Ireland, Ballsbridge, D04 P2P8, Dublin 4; Ireland, t, Apartment, Entire home/apt, 5, 2, 2, 100.00
19521081, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 3, 160.00
19521918, Dublin 3; County Dublin; Ireland, Clontarf, D03 XF88, Dublin 3; Ireland, t, House, Entire home/apt, 8, 4, 5, 250.00
19522486, Ballymadrough; Donabate; Dublin Airport; Ireland, , K36 PW84, Ballymadrough; Donabate; Ireland, t, House, Private room, 1, 1, 2, 78.00
19522601, Dublin 22; County Dublin; Ireland, Clondalkin, , Dublin 22; Ireland, t, Apartment, Private room, 4, 1, 2, 40.00
19523989, Dublin; County Dublin; Ireland, , A96 WP20, Dublin; Ireland, t, Apartment, Entire home/apt, 3, 1, 2, 95.00
19527740, Dublin; County Dublin; Ireland, Ballinteer, , Dublin; Ireland, t, Condominium, Private room, 2, 1, 1, 40.00
19529236, "Harolds Cross; County Dublin; Ireland", "Harolds Cross", D6W AX99, "Harolds Cross; Ireland", t, House, Entire home/apt, 6, 4, 4, 150.00
19529473, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", D01 RX21, Dublin 1; Ireland, t, Apartment, Entire home/apt, 2, 0, 1, 90.00
19530664, Killiney; County Dublin; Ireland, , A96 KX76, Killiney; Ireland, t, House, Entire home/apt, 12, 5, 7, 392.00
19535236, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", D01 XY44, Dublin 1; Ireland, t, House, Private room, 2, 1, 2, 60.00
19536043, Dublin 7; County Dublin; Ireland, City Centre, D07 FHP2, Dublin 7; Ireland, t, House, Entire home/apt, 5, 2, 2, 150.00
19536949, Dublin; County Dublin; Ireland, Ballsbridge, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 65.00
19538150, Dublin 15; County Dublin; Ireland, Castleknock, D15 WC94, Dublin 15; Ireland, t, House, Private room, 2, 1, 1, 35.00
19543419, Dublin; County Dublin; Ireland, , , Dublin; Ireland, f, House, Private room, 2, 1, 1, 40.00
19544353, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, f, Apartment, Entire home/apt, 3, 1, 2, 97.00
19546574, Santry; County Dublin; Ireland, Bonnybrook/Darndale, D17 X925, Santry; Ireland, t, House, Private room, 2, 1, 1, 50.00
19549191, Dublin 4; County Dublin; Ireland, Ballsbridge, D04 P2P8, Dublin 4; Ireland, t, Apartment, Private room, 2, 1, 1, 42.00
19550188, Drimnagh; County Dublin; Ireland, Crumlin, D12 A580, Drimnagh; Ireland, t, House, Entire home/apt, 5, 3, 5, 100.00
19550235, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 130.00
19550627, Dublin; County Dublin; Ireland, "North City Central/OConnell Street", Dublin 1, Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 50.00
19551800, An Charraig Dhubh; Contae Bhaile Átha Cliath; Ireland, Monkstown, A94 N738, An Charraig Dhubh; Ireland, t, House, Private room, 1, 1, 1, 50.00
19559018, Dublin 13; County Dublin; Ireland, , D13 X2T4, Dublin 13; Ireland, t, Apartment, Entire home/apt, 5, 2, 3, 110.00
19560436, Dublin ; Dublin; Ireland, Clondalkin, D22 R2K1, Dublin ; Ireland, t, House, Private room, 2, 1, 2, 50.00
19560540, Dublin 22; Dublin; Ireland, Clondalkin, D22 R2K1, Dublin 22; Ireland, t, House, Private room, 2, 1, 2, 50.00
19560580, Dublin 22; County Dublin; Ireland, Clondalkin, D22 R2K1, Dublin 22; Ireland, t, House, Private room, 1, 1, 1, 40.00
19560736, Dublin ; Dublin; Ireland, Clondalkin, D22 R2K1, Dublin ; Ireland, t, House, Private room, 3, 1, 2, 50.00
19562902, Swords; County Dublin; Ireland, , , Swords; Ireland, t, House, Private room, 1, 1, 1, 650.00
19562932, Rathcoole; County Dublin; Ireland, , D24 TW59, Rathcoole; Ireland, t, Condominium, Private room, 1, 1, 1, 50.00
19566247, Dublin 13; County Dublin; Ireland, Raheny, D13 T993, Dublin 13; Ireland, t, Townhouse, Entire home/apt, 6, 3, 4, 94.00
19567740, Dublin; County Dublin; Ireland, Trinity College, , Dublin; Ireland, f, Apartment, Private room, 3, 1, 2, 70.00
19568214, Dublin; County Dublin; Ireland, Trinity College, , Dublin; Ireland, f, Apartment, Entire home/apt, 6, 2, 2, 159.00
19568420, Dublin 2; County Dublin; Ireland, Grafton Street/St. Stephens Green, , Dublin 2; Ireland, t, Townhouse, Entire home/apt, 6, 3, 4, 200.00
19568689, Kilmainham; County Dublin; Ireland, Kilmainham, , Kilmainham; Ireland, t, Apartment, Entire home/apt, 4, 1, 4, 79.00
19570124, Dublin ; County Dublin; Ireland, , , Dublin ; Ireland, f, House, Entire home/apt, 2, 1, 1, 95.00
19581439, Royal Canal Park; County Dublin; Ireland, Pelletstown, , Royal Canal Park; Ireland, t, Apartment, Private room, 2, 1, 1, 31.00
19582507, Dublin 8; County Dublin; Ireland, Old City, D08 HV12, Dublin 8; Ireland, t, Apartment, Private room, 2, 1, 1, 90.00
19583279, County Dublin; County Dublin; Ireland, , , County Dublin; Ireland, f, Bungalow, Entire home/apt, 4, 3, 3, 100.00
19584367, Dublin 7; County Dublin; Ireland, City Centre, , Dublin 7; Ireland, t, Apartment, Private room, 2, 1, 1, 75.00
19586316, Dublin; County Dublin; Ireland, Monkstown, A96 V340, Dublin; Ireland, t, House, Private room, 1, 1, 1, 15.00
19586602, Dublin 11; County Dublin; Ireland, Finglas, , Dublin 11; Ireland, f, House, Private room, 1, 1, 1, 25.00
19591213, Grand Canal Dock; Dublin; County Dublin; Ireland, Docklands, , Grand Canal Dock; Dublin; Ireland, f, Condominium, Entire home/apt, 2, 2, 2, 175.00
19595282, Rathgar; County Dublin; Ireland, Ranelagh and Rathmines, D6, Rathgar; Ireland, f, Townhouse, Entire home/apt, 4, 2, 2, 85.00
19598390, Dublin; County Dublin; Ireland, Dundrum, , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 40.00
19602370, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, Apartment, Entire home/apt, 6, 2, 4, 260.00
19614206, Bealing Village; County Dublin; Ireland, , D15 C5P3, Bealing Village; Ireland, t, House, Private room, 1, 3, 1, 45.00
19615247, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 70.00
19616028, Dublin 5; County Dublin; Ireland, Raheny, D05 RY17, Dublin 5; Ireland, t, Apartment, Entire home/apt, 3, 1, 2, 130.00
19616936, Dublin 6; County Dublin; Ireland, Ranelagh and Rathmines, D06 KF58, Dublin 6; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 58.00
19625254, Dublin; County Dublin; Ireland, Raheny, , Dublin; Ireland, f, Bungalow, Entire home/apt, 1, 1, 1, 60.00
19627165, Clonsilla; County Dublin; Ireland, , D15 H6E5, Clonsilla; Ireland, t, House, Entire home/apt, 8, 5, 5, 180.00
19631195, Dublin 8; County Dublin; Ireland, The Liberties, D08 C6A0, Dublin 8; Ireland, t, Apartment, Private room, 2, 1, 1, 55.00
19632643, Dublin; County Dublin; Ireland, "Harolds Cross", , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 35.00
19634938, Lusk; County Dublin; Ireland, , K45 DP30, Lusk; Ireland, t, Townhouse, Entire home/apt, 4, 3, 3, 95.00
19636328, Swords; County Dublin; Ireland, , K67 V3F2, Swords; Ireland, t, House, Private room, 2, 1, 1, 36.00
19637264, Dublin; County Dublin; Ireland, Monkstown, A96 KD30, Dublin; Ireland, t, House, Private room, 2, 1, 1, 60.00
19639102, Dublin 14; County Dublin; Ireland, Dundrum, , Dublin 14; Ireland, f, Cabin, Entire home/apt, 2, 1, 1, 100.00
19639418, Balbriggan; County Dublin; Ireland, , , Balbriggan; Ireland, t, House, Private room, 2, 1, 1, 35.00
19639669, Dublin 18; County Dublin; Ireland, , D18 C5Y4, Dublin 18; Ireland, t, House, Private room, 2, 1, 2, 50.00
19640689, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, House, Entire home/apt, 4, 2, 2, 150.00
19645498, Dublin 6; County Dublin; Ireland, Ranelagh and Rathmines, Dublin, Dublin 6; Ireland, f, House, Private room, 2, 1, 1, 60.00
19648150, Dublin 7; County Dublin; Ireland, Cabra, D07 Y234, Dublin 7; Ireland, t, House, Private room, 1, 1, 1, 28.00
19649276, North Strand; County Dublin; Ireland, North Strand, D03 A2K4, North Strand; Ireland, t, Tipi, Entire home/apt, 2, 1, 2, 100.00
19653961, Dublin 2; County Dublin; Ireland, Temple Bar, , Dublin 2; Ireland, t, Apartment, Entire home/apt, 6, 3, 3, 250.00
19654606, Balbriggan; County Dublin; Ireland, , , Balbriggan; Ireland, f, House, Private room, 1, 1, 1, 27.00
19654916, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 90.00
19656660, Kilmainham; County Dublin; Ireland, Kilmainham, D08 E3X6, Kilmainham; Ireland, t, Apartment, Private room, 2, 1, 1, 65.00
19658331, Malahide; County Dublin; Ireland, , , Malahide; Ireland, f, Apartment, Entire home/apt, 2, 1, 1, 100.00
19659836, Balbriggan; County Dublin; Ireland, , K32 YW94, Balbriggan; Ireland, t, House, Private room, 2, 1, 1, 50.00
19664910, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 74.00
19668421, Inchicore; County Dublin; Ireland, Inchicore, D08 XEC5, Inchicore; Ireland, t, House, Entire home/apt, 4, 3, 3, 100.00
19670273, Dublin 4; County Dublin; Ireland, Sandymount, , Dublin 4; Ireland, f, House, Entire home/apt, 4, 2, 2, 220.00
19674034, Dublin; County Dublin; Ireland, Dundrum, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 55.00
19676851, Dublin 3; County Dublin; Ireland, Clontarf, D03 T653, Dublin 3; Ireland, t, House, Entire home/apt, 7, 4, 4, 200.00
19678169, Dublin 6; County Dublin; Ireland, Ranelagh and Rathmines, , Dublin 6; Ireland, t, House, Private room, 2, 1, 1, 60.00
19678500, Dublin; County Dublin; Ireland, Georgian Quarter, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 65.00
19678857, Dublin 5; County Dublin; Ireland, Raheny, , Dublin 5; Ireland, t, House, Entire home/apt, 7, 4, 7, 152.00
19678908, Dublin 8; County Dublin; Ireland, Portobello, D08 E3C7, Dublin 8; Ireland, t, Bungalow, Entire home/apt, 2, 0, 1, 120.00
