id,street,neighbourhood,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price_19_07,price_19_01,price_19_03,price_19_04,price_19_05,price_19_06,price_19_08,price_19_09,price_19_10,price_19_11,price_19_12,price_20_01,price_20_02,price_20_04,price_20_05,price_20_06,price_20_07
36335627,Dublin;CountyDublin;Ireland,TempleBar,,Dublin;Ireland,f,Boutiquehotel,Privateroom,2,1,1,$1;000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36335674,Dublin;CountyDublin;Ireland,TempleBar,,Dublin;Ireland,f,Boutiquehotel,Privateroom,2,1,2,$1;000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36337560,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06H227,Dublin6;Ireland,t,Apartment,Entirehome/apt,4,1,2,150.00,0,0,0,0,0,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
36339257,Dublin2;CountyDublin;Ireland,OldCity,,Dublin2;Ireland,f,Apartment,Entirehome/apt,2,0,1,110.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36341674,Dublin;CountyDublin;Ireland,Blackrock,,Dublin;Ireland,f,House,Entirehome/apt,6,3,3,200.00,0,0,0,0,0,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
36342163,Dublin;CountyDublin;Ireland,MountMerrion,A94KD27,Dublin;Ireland,t,House,Entirehome/apt,7,3,6,122.00,0,0,0,0,0,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00
36342856,Booterstown;CountyDublin;Ireland,Booterstown,A94W568,Booterstown;Ireland,t,Apartment,Entirehome/apt,4,2,3,109.00,0,0,0,0,0,109.00,109.00,109.00,109.00,109.00,109.00,0,0,0,0,0
36343440,Dublin1;CountyDublin;Ireland,Phibsborough,D01HX66,Dublin1;Ireland,t,Apartment,Entirehome/apt,2,1,1,70.00,0,0,0,0,0,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
36347180,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06F914,Dublin6;Ireland,t,Townhouse,Entirehome/apt,2,1,1,100.00,0,0,0,0,0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
36351226,Dublin8;CountyDublin;Ireland,OldCity,,Dublin8;Ireland,f,Apartment,Entirehome/apt,2,1,1,109.00,0,0,0,0,0,109.00,109.00,109.00,109.00,109.00,109.00,109.00,0,0,0,0
36351345,Dublin;CountyDublin;Ireland,Ballsbridge,D04E4P2,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,150.00,0,0,0,0,0,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
36351702,Dublin;CountyDublin;Ireland,CityCentre,D01W0X6,Dublin;Ireland,t,Apartment,Entirehome/apt,3,1,2,70.00,0,0,0,0,0,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
36352557,Kilmainham;CountyDublin;Ireland,Kilmainham,D08E4E3,Kilmainham;Ireland,t,Apartment,Privateroom,2,1,1,190.00,0,0,0,0,0,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00
36365836,Dublin;CountyDublin;Ireland,Ballymun,,Dublin;Ireland,f,Apartment,Privateroom,2,0,1,45.00,0,0,0,0,0,45.00,45.00,45.00,45.00,45.00,0,0,0,0,0,0
36368203,Dublin;CountyDublin;Ireland,CityCentre,D07A7Y3,Dublin;Ireland,t,House,Entirehome/apt,7,4,4,280.00,0,0,0,0,0,280.00,280.00,280.00,280.00,280.00,280.00,280.00,280.00,280.00,0,0
36368994,Dublin6;CountyDublin;Ireland,Rathgar,D06EK20,Dublin6;Ireland,t,House,Privateroom,1,1,1,60.00,0,0,0,0,0,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00
36371225,Dublin1;CountyDublin;Ireland,CityCentre,,Dublin1;Ireland,f,Condominium,Privateroom,7,2,7,80.00,0,0,0,0,0,80.00,80.00,80.00,80.00,80.00,80.00,0,0,0,0,0
36371511,Dublin5;CountyDublin;Ireland,Raheny,D05KD62,Dublin5;Ireland,t,House,Privateroom,2,1,1,80.00,0,0,0,0,0,80.00,80.00,0,0,0,0,0,0,0,0,0
36374914,Dublin;CountyDublin;Ireland,Raheny,D05KD62,Dublin;Ireland,f,House,Privateroom,1,1,1,35.00,0,0,0,0,0,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00
36375454,Drumcondra;CountyDublin;Ireland,Drumcondra,D09A0P1,Drumcondra;Ireland,t,House,Privateroom,1,1,1,35.00,0,0,0,0,0,35.00,35.00,0,0,0,0,0,0,0,0,0
36376751,Dublin13;CountyDublin;Ireland,,D13VC04,Dublin13;Ireland,t,House,Privateroom,1,1,1,80.00,0,0,0,0,0,80.00,80.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,0,0
36378585,Dublin9;CountyDublin;Ireland,AddisonPark,,Dublin9;Ireland,t,Condominium,Privateroom,2,1,1,40.00,0,0,0,0,0,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00
36384808,Dublin7;CountyDublin;Ireland,CityCentre,D07E128,Dublin7;Ireland,t,Apartment,Entirehome/apt,2,1,1,130.00,0,0,0,0,0,130.00,130.00,130.00,130.00,130.00,130.00,0,0,0,0,0
36386780,Howth;CountyDublin;Ireland,,D13X437,Howth;Ireland,t,Townhouse,Privateroom,2,1,1,100.00,0,0,0,0,0,0,0,0,0,0,0,120.00,120.00,120.00,120.00,120.00
36389876,Dublin8;CountyDublin;Ireland,TheLiberties,,Dublin8;Ireland,t,House,Entirehome/apt,4,2,2,200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.00,200.00
36396329,Dublin8;CountyDublin;Ireland,OldCity,,Dublin8;Ireland,f,Apartment,Entirehome/apt,4,2,2,209.00,0,0,0,0,0,164.00,189.00,189.00,189.00,189.00,189.00,195.00,0,0,0,0
36397480,Dublin1;CountyDublin;Ireland,CityCentre,D01HX30,Dublin1;Ireland,t,House,Sharedroom,1,1,1,23.00,0,0,0,0,0,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00
36399611,CountyDublin;CountyDublin;Ireland,,,CountyDublin;Ireland,f,House,Privateroom,1,1,1,60.00,0,0,0,0,0,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00
36399834,Beaumont;CountyDublin;Ireland,Artane,D05Y8C7,Beaumont;Ireland,t,House,Entirehome/apt,3,2,2,64.00,0,0,0,0,0,64.00,64.00,64.00,64.00,64.00,64.00,64.00,0,0,0,0
36403429,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06TX96,Dublin6;Ireland,t,Apartment,Entirehome/apt,6,2,3,25.00,0,0,0,0,0,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
36405558,MountMerrion;CountyDublin;Ireland,MountMerrion,A94KV00,MountMerrion;Ireland,t,Apartment,Privateroom,2,1,1,100.00,0,0,0,0,0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
36406038,Dublin;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,180.00,0,0,0,0,0,180.00,180.00,180.00,180.00,0,0,0,0,0,0,0
36407178,Dublin;CountyDublin;Ireland,Dundrum,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,180.00,0,0,0,0,0,180.00,180.00,180.00,180.00,0,0,0,184.00,184.00,184.00,184.00
36408599,Dublin;Ireland,OldCity,,Dublin;Ireland,f,Condominium,Entirehome/apt,10,3,4,349.00,0,0,0,0,0,349.00,349.00,349.00,349.00,349.00,349.00,349.00,349.00,349.00,349.00,349.00
36410701,Lucan;CountyDublin;Ireland,,,Lucan;Ireland,t,Bedandbreakfast,Privateroom,2,1,1,30.00,0,0,0,0,0,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00
36412988,Dublin11;CountyDublin;Ireland,Glasnevin,D11H2P7,Dublin11;Ireland,t,House,Entirehome/apt,8,6,6,175.00,0,0,0,0,0,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,0
36413657,Dublin;CountyDublin;Ireland,Castleknock,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,200.00,0,0,0,0,0,200.00,200.00,200.00,200.00,0,0,0,0,0,0,0
36414030,Dublin;CountyDublin;Ireland,Dundrum,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,180.00,0,0,0,0,0,180.00,180.00,180.00,180.00,0,0,0,184.00,184.00,184.00,184.00
36414306,Dublin2;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,D02NW01,Dublin2;Ireland,t,Apartment,Privateroom,2,1,1,51.00,0,0,0,0,0,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00
36418130,Dublin;CountyDublin;Ireland,PhoenixParkandSurrounds,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,55.00,0,0,0,0,0,55.00,55.00,55.00,55.00,55.00,0,0,0,0,0,0
36419437,Dublin8;CountyDublin;Ireland,OldCity,D08CX4N,Dublin8;Ireland,t,House,Entirehome/apt,4,2,2,245.00,0,0,0,0,0,165.00,225.00,215.00,215.00,215.00,0,0,0,0,0,0
36421220,Dublin;CountyDublin;Ireland,Monkstown,A96PT85,Dublin;Ireland,t,House,Privateroom,1,1,1,35.00,0,0,0,0,0,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00
36436034,Dublin;CountyDublin;Ireland,Phibsborough,D07T6Y8,Dublin;Ireland,t,Apartment,Sharedroom,1,1,1,17.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36437142,Dublin;CountyDublin;Ireland,Ringsend/Irishtown,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,180.00,0,0,0,0,0,180.00,180.00,180.00,180.00,0,0,0,184.00,184.00,184.00,184.00
36438983,Dublin3;CountyDublin;Ireland,Marino,D03NX57,Dublin3;Ireland,t,House,Privateroom,4,3,2,81.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36439774,Dublin;CountyDublin;Ireland,Ballsbridge,D04W5K8,Dublin;Ireland,t,Apartment,Entirehome/apt,2,1,1,85.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36441946,Dublin;CountyDublin;Ireland,Artane,,Dublin;Ireland,f,House,Privateroom,2,1,1,40.00,0,0,0,0,0,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00
36447241,Dublin;CountyDublin;Ireland,Blackrock,A94YE98,Dublin;Ireland,f,House,Privateroom,1,1,1,35.00,0,0,0,0,0,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,0,0,0
36453814,Dublin8;CountyDublin;Ireland,TempleBar,,Dublin8;Ireland,t,Servicedapartment,Entirehome/apt,4,1,2,205.00,0,0,0,0,0,205.00,0,0,0,0,0,0,205.00,205.00,205.00,205.00
36455323,Dublin2;CountyDublin;Ireland,TrinityCollege,D02AE17,Dublin2;Ireland,t,Apartment,Privateroom,2,1,1,232.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36465309,Dublin;CountyDublin;Ireland,Crumlin,,Dublin;Ireland,f,Condominium,Privateroom,2,1,1,42.00,0,0,0,0,0,42.00,42.00,42.00,56.00,56.00,56.00,56.00,59.00,59.00,59.00,35.00
36466134,Malahide;CountyDublin;Ireland,,,Malahide;Ireland,f,Villa,Entirehome/apt,16,4,1,$1;000.00,0,0,0,0,0,$1;000.00,$1;000.00,$1;000.00,0,0,0,0,0,0,0,0
36466154,Dublin;CountyDublin;Ireland,Crumlin,,Dublin;Ireland,f,Condominium,Privateroom,2,1,1,42.00,0,0,0,0,0,42.00,0,0,0,0,0,0,0,0,0,0
36466515,Dublin13;CountyDublin;Ireland,Raheny,,Dublin13;Ireland,t,House,Entirehome/apt,5,2,2,70.00,0,0,0,0,0,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
36468407,Dublin1;CountyDublin;Ireland,CityCentre,,Dublin1;Ireland,t,Apartment,Entirehome/apt,2,1,1,130.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36468499,Dublin12;CountyDublin;Ireland,,D12PN7T,Dublin12;Ireland,t,Bedandbreakfast,Privateroom,1,1,1,40.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36469310,Dublin;CountyDublin;Ireland,GeorgianQuarter,,Dublin;Ireland,f,Apartment,Entirehome/apt,10,3,6,500.00,0,0,0,0,0,500.00,500.00,500.00,0,0,0,0,0,0,0,0
36469659,Dublin;CountyDublin;Ireland,Ballsbridge,D04X9Y0,Dublin;Ireland,t,House,Entirehome/apt,4,1,1,130.00,0,0,0,0,0,130.00,130.00,130.00,130.00,130.00,130.00,0,0,0,0,0
36470379,Dublin5;CountyDublin;Ireland,Artane,D05K5H0,Dublin5;Ireland,t,Guestsuite,Privateroom,2,2,3,60.00,0,0,0,0,0,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00
36473406,Dublin;CountyDublin;Ireland,Crumlin,D12FR52,Dublin;Ireland,t,House,Privateroom,2,1,1,60.00,0,0,0,0,0,60.00,60.00,60.00,0,0,0,0,0,0,0,0
36479449,Dublin8;CountyDublin;Ireland,Portobello,,Dublin8;Ireland,f,Servicedapartment,Entirehome/apt,2,0,1,90.00,0,0,0,0,0,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
36481473,Kimmage;CountyDublin;Ireland,Terenure,D6WYH92,Kimmage;Ireland,t,House,Privateroom,2,1,1,70.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36483072,Dublin;CountyDublin;Ireland,Castleknock,,Dublin;Ireland,f,Condominium,Privateroom,2,1,1,55.00,0,0,0,0,0,55.00,0,0,0,0,0,0,0,0,0,0
36496667,Dublin4;Dublin;Ireland,Ballsbridge,DO4PY89,Dublin4;Ireland,f,Guesthouse,Privateroom,2,1,2,350.00,0,0,0,0,0,350.00,350.00,350.00,350.00,0,350.00,350.00,350.00,350.00,350.00,350.00
36506368,Dublin3;CountyDublin;Ireland,Clontarf,,Dublin3;Ireland,t,Apartment,Privateroom,2,1,1,80.00,0,0,0,0,0,80.00,0,0,0,0,0,0,0,0,0,0
36507017,Dublin;CountyDublin;Ireland,Rialto,D08V2X2,Dublin;Ireland,t,House,Entirehome/apt,8,3,4,123.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36509710,Dublin8;CountyDublin;Ireland,OldCity,,Dublin8;Ireland,t,Apartment,Privateroom,2,1,1,65.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36509878,Blackrock;CountyDublin;Ireland,Monkstown,A94K6N4,Blackrock;Ireland,t,House,Entirehome/apt,4,2,2,120.00,0,0,0,0,0,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
36510481,Dublin;CountyDublin;Ireland,,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,39.00,0,0,0,0,0,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,0,0
36510822,Dublin8;CountyDublin;Ireland,OldCity,,Dublin8;Ireland,t,Apartment,Entirehome/apt,4,1,2,145.00,0,0,0,0,0,125.00,125.00,500.00,500.00,500.00,500.00,89.00,80.00,0,0,0
36514217,Dublin;CountyDublin;Ireland,Ballsbridge,,Dublin;Ireland,f,Townhouse,Privateroom,1,1,1,45.00,0,0,0,0,0,45.00,45.00,45.00,0,0,0,0,0,0,0,0
36517944,CountyDublin;CountyDublin;Ireland,Booterstown,4,CountyDublin;Ireland,f,Apartment,Sharedroom,2,1,1,25.00,0,0,0,0,0,30.00,30.00,30.00,30.00,0,0,0,0,0,0,0
36519997,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06KV61,Dublin6;Ireland,t,House,Privateroom,1,1,1,60.00,0,0,0,0,0,60.00,0,0,0,0,0,0,0,0,0,0
36522444,Swords;CountyDublin;Ireland,,,Swords;Ireland,f,House,Entirehome/apt,2,1,1,55.00,0,0,0,0,0,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00
36522474,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,,Dublin6;Ireland,t,Apartment,Privateroom,2,1,1,60.00,0,0,0,0,0,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,90.00,90.00
36534889,Dublin;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,1,1,180.00,0,0,0,0,0,180.00,180.00,180.00,0,0,0,0,0,0,0,0
36535897,Howth;CountyDublin;Ireland,,D13X437,Howth;Ireland,t,Townhouse,Privateroom,2,1,1,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36536603,Howth;CountyDublin;Ireland,,D13X437,Howth;Ireland,t,Townhouse,Privateroom,2,1,1,100.00,0,0,0,0,0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
36540294,Dublin;CountyDublin;Ireland,Monkstown,A96X544,Dublin;Ireland,t,Loft,Privateroom,3,1,2,75.00,0,0,0,0,0,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
36549038,Dublin8;CountyDublin;Ireland,Portobello,,Dublin8;Ireland,f,House,Entirehome/apt,1,5,16,50.00,0,0,0,0,0,50.00,0,0,0,0,0,0,0,0,0,0
36549109,Dublin5;CountyDublin;Ireland,Clontarf,D05DD74,Dublin5;Ireland,t,House,Entirehome/apt,13,4,7,90.00,0,0,0,0,0,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,0,0
36549601,Dublin8;CountyDublin;Ireland,OldCity,D08PK22,Dublin8;Ireland,t,Condominium,Privateroom,2,2,3,89.00,0,0,0,0,0,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
36551261,EastWall;CountyDublin;Ireland,EastWall,D03K224,EastWall;Ireland,t,Townhouse,Entirehome/apt,5,2,3,100.00,0,0,0,0,0,90.00,90.00,90.00,0,0,0,90.00,0,0,0,0
36552373,Dublin8;CountyDublin;Ireland,TheLiberties,D08PK22,Dublin8;Ireland,f,Condominium,Privateroom,2,1,2,89.00,0,0,0,0,0,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
36553165,Dublin8;CountyDublin;Ireland,TheLiberties,D08PK22,Dublin8;Ireland,f,Condominium,Privateroom,2,1,1,79.00,0,0,0,0,0,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00
36554141,Inchicore;CountyDublin;Ireland,Kilmainham,D08X3P1,Inchicore;Ireland,t,House,Entirehome/apt,3,3,2,150.00,0,0,0,0,0,125.00,0,0,0,0,0,0,0,0,0,0
36557715,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06C935,Dublin6;Ireland,t,Apartment,Entirehome/apt,2,0,1,95.00,0,0,0,0,0,95.00,0,0,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00
36558882,Rush;CountyDublin;Ireland,,K56KA99,Rush;Ireland,t,House,Privateroom,2,1,1,60.00,0,0,0,0,0,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00
36560416,Dublin;CountyDublin;Ireland,,,Dublin;Ireland,f,Bedandbreakfast,Privateroom,1,1,1,40.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36562191,Dublin4;CountyDublin;Ireland,Ballsbridge,D04X9Y0,Dublin4;Ireland,t,Apartment,Entirehome/apt,2,1,1,110.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36562508,Dublin2;CountyDublin;Ireland,TempleBar,D02X466,Dublin2;Ireland,t,Boutiquehotel,Privateroom,2,1,2,299.00,0,0,0,0,0,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00
36562539,Dublin2;CountyDublin;Ireland,TempleBar,D02X466,Dublin2;Ireland,t,Boutiquehotel,Privateroom,1,1,1,249.00,0,0,0,0,0,249.00,249.00,249.00,249.00,249.00,249.00,249.00,249.00,249.00,249.00,249.00
36562570,Dublin2;CountyDublin;Ireland,TempleBar,D02X466,Dublin2;Ireland,t,Boutiquehotel,Privateroom,2,1,1,299.00,0,0,0,0,0,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00
36563058,Donabate;CountyDublin;Ireland,,Y25PF76,Donabate;Ireland,f,Apartment,Entirehome/apt,2,1,1,85.00,0,0,0,0,0,70.00,70.00,0,0,0,0,0,0,0,0,0
36563591,Dublin1;CountyDublin;Ireland,CityCentre,,Dublin1;Ireland,t,Apartment,Sharedroom,1,1,1,13.00,0,0,0,0,0,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00
36572462,Dublin8;CountyDublin;Ireland,CityCentre,D07N8XT,Dublin8;Ireland,f,Townhouse,Privateroom,4,1,2,79.00,0,0,0,0,0,79.00,59.00,59.00,59.00,59.00,109.00,109.00,109.00,109.00,109.00,109.00
36572491,Dublin3;CountyDublin;Ireland,Clontarf,D03R640,Dublin3;Ireland,t,Apartment,Privateroom,3,1,2,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36580602,Dublin;CountyDublin;Ireland,Ballyfermot,,Dublin;Ireland,f,House,Privateroom,2,1,1,40.00,0,0,0,0,0,42.00,42.00,42.00,42.00,42.00,0,0,0,0,0,0
36586845,Dublin;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,D02HX66,Dublin;Ireland,t,Boutiquehotel,Privateroom,2,1,1,500.00,0,0,0,0,0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
36587285,Dublin;CountyDublin;Ireland,Drumcondra,,Dublin;Ireland,f,Condominium,Entirehome/apt,2,1,1,150.00,0,0,0,0,0,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
36587590,Dublin;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,D02HX66,Dublin;Ireland,t,Boutiquehotel,Privateroom,2,1,1,500.00,0,0,0,0,0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
36588806,Dublin7;CountyDublin;Ireland,Stoneybatter/ArbourHill,D07WF44,Dublin7;Ireland,t,Aparthotel,Privateroom,2,1,1,120.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36588961,Dublin1;CountyDublin;Ireland,CityCentre,,Dublin1;Ireland,f,Condominium,Entirehome/apt,2,1,1,80.00,0,0,0,0,0,80.00,80.00,80.00,80.00,80.00,0,0,0,0,0,0
36589636,Dublin;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,D02HX66,Dublin;Ireland,t,Boutiquehotel,Privateroom,2,1,1,500.00,0,0,0,0,0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
36590112,Dublin;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,D02HX66,Dublin;Ireland,t,Boutiquehotel,Privateroom,2,1,1,500.00,0,0,0,0,0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
36590435,Drumcondra;CountyDublin;Ireland,Drumcondra,D09EP44,Drumcondra;Ireland,f,Apartment,Entirehome/apt,3,1,2,72.00,0,0,0,0,0,97.00,110.00,72.00,72.00,88.00,50.00,88.00,72.00,80.00,83.00,61.00
36591299,Drumcondra;CountyDublin;Ireland,Drumcondra,D09EP44,Drumcondra;Ireland,f,Apartment,Entirehome/apt,3,1,2,81.00,0,0,0,0,0,110.00,125.00,81.00,81.00,100.00,56.00,100.00,81.00,91.00,94.00,69.00
36591305,Drumcondra;CountyDublin;Ireland,Drumcondra,D09KT20,Drumcondra;Ireland,f,Apartment,Entirehome/apt,5,2,3,91.00,0,0,0,0,0,123.00,140.00,91.00,91.00,112.00,63.00,112.00,91.00,102.00,105.00,77.00
36591309,Drumcondra;CountyDublin;Ireland,Drumcondra,D09XK15,Drumcondra;Ireland,f,Apartment,Entirehome/apt,6,2,4,91.00,0,0,0,0,0,123.00,140.00,91.00,91.00,112.00,63.00,112.00,91.00,102.00,105.00,77.00
36591311,Drumcondra;CountyDublin;Ireland,Drumcondra,D09X656,Drumcondra;Ireland,f,Apartment,Entirehome/apt,5,1,3,85.00,0,0,0,0,0,114.00,130.00,85.00,85.00,104.00,59.00,104.00,85.00,95.00,98.00,72.00
36591312,Drumcondra;CountyDublin;Ireland,Drumcondra,D09VW40,Drumcondra;Ireland,f,Apartment,Entirehome/apt,5,2,3,104.00,0,0,0,0,0,141.00,160.00,104.00,104.00,128.00,72.00,128.00,104.00,117.00,120.00,88.00
36591313,Dublin;CountyDublin;Ireland,Drumcondra,,Dublin;Ireland,f,Apartment,Entirehome/apt,5,2,3,114.00,0,0,0,0,0,154.00,175.00,114.00,114.00,140.00,79.00,140.00,114.00,128.00,131.00,96.00
36591401,Dublin;CountyDublin;Ireland,Stoneybatter/ArbourHill,,Dublin;Ireland,f,Condominium,Privateroom,2,1,1,65.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36592016,Dublin1;CountyDublin;Ireland,"NorthCityCentral/OConnellStreet",D01VW35,Dublin1;Ireland,t,Apartment,Entirehome/apt,4,2,2,149.00,0,0,0,0,0,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00
36592342,Drumcondra;CountyDublin;Ireland,Drumcondra,D09EP44,Drumcondra;Ireland,f,Apartment,Entirehome/apt,3,1,2,81.00,0,0,0,0,0,110.00,125.00,81.00,81.00,100.00,56.00,100.00,81.00,91.00,94.00,69.00
36592343,Drumcondra;CountyDublin;Ireland,Drumcondra,D09Y318,Drumcondra;Ireland,f,Apartment,Entirehome/apt,3,1,2,78.00,0,0,0,0,0,106.00,120.00,78.00,78.00,96.00,54.00,96.00,78.00,88.00,90.00,66.00
36592350,Drumcondra;CountyDublin;Ireland,Ballybough,,Drumcondra;Ireland,f,Apartment,Entirehome/apt,5,2,3,91.00,0,0,0,0,0,123.00,140.00,91.00,91.00,112.00,63.00,112.00,91.00,102.00,105.00,77.00
36592351,Drumcondra;CountyDublin;Ireland,Drumcondra,D09EP44,Drumcondra;Ireland,f,Apartment,Entirehome/apt,3,1,2,72.00,0,0,0,0,0,97.00,110.00,72.00,72.00,88.00,50.00,88.00,72.00,80.00,83.00,61.00
36592352,Drumcondra;CountyDublin;Ireland,Drumcondra,D09EP44,Drumcondra;Ireland,f,Apartment,Entirehome/apt,5,2,3,91.00,0,0,0,0,0,123.00,140.00,91.00,91.00,112.00,63.00,112.00,91.00,102.00,105.00,77.00
36592353,Drumcondra;CountyDublin;Ireland,Drumcondra,D09EP44,Drumcondra;Ireland,f,Apartment,Entirehome/apt,3,1,2,72.00,0,0,0,0,0,97.00,110.00,72.00,72.00,88.00,50.00,88.00,72.00,80.00,83.00,61.00
36592426,Dublin7;CountyDublin;Ireland,Stoneybatter/ArbourHill,D07X8R6,Dublin7;Ireland,t,Servicedapartment,Privateroom,2,1,1,120.00,0,0,0,0,0,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
